id,key,value,type 
4718365715,openrice,17964,ref
4718365715,housenumber,38,addr
4718365716,name,新龍豐藥坊 San Lung Fung Medicine,regular
4718365716,shop,chemist,regular
4718365716,en,San Lung Fung Medicine,name
4718365716,zh,新龍豐藥坊,name
4718365716,city,Sheung Shui,addr
4718365716,street,龍琛路 Lung Sum Avenue,addr
4718365716,housenumber,40,addr
4718365717,name,鴻利茶餐廳,regular
4718365717,amenity,restaurant,regular
4718365717,city,Sheung Shui,addr
4718365717,street,龍琛路 Lung Sum Avenue,addr
4718365717,openrice,178952,ref
4718365717,housenumber,42,addr
4720609226,sport,basketball,regular
4720609226,leisure,pitch,regular
4720609227,foot,yes,regular
4720609227,barrier,bollard,regular
4720609227,bicycle,yes,regular
4720609228,foot,yes,regular
4720609228,barrier,bollard,regular
4720609228,bicycle,yes,regular
4720634882,foot,yes,regular
4720634882,barrier,lift_gate,regular
4720634882,bicycle,yes,regular
4720634884,foot,yes,regular
4720634884,barrier,lift_gate,regular
4720634884,bicycle,yes,regular
4720634887,foot,yes,regular
4720634887,barrier,bollard,regular
4720634887,bicycle,yes,regular
4720634888,foot,yes,regular
4720634888,barrier,lift_gate,regular
4720634888,bicycle,yes,regular
4729009326,barrier,gate,regular
4729035378,man_made,water_tower,regular
4729093708,name,出口,regular
4729093708,barrier,gate,regular
4729141305,name,春满园,regular
4729141305,amenity,restaurant,regular
4731726421,amenity,fountain,regular
4737072853,name,尚朋汽車,regular
4737072853,shop,car,regular
4737072853,place,"DD106 378 石湖塘路口側 Kam Sheung Rd, Shek Kong",addr
4740578532,en,Palm Island Resort,name
4740578532,tourism,hotel,regular
4741683758,barrier,gate,regular
4742751031,amenity,nightclub,regular
4742751031,en,MOJO club,name
4742751031,ru,клуб Моджо,name
4743198110,street,龍琛路 Lung Sum Avenue,addr
4743198110,housenumber,32,addr
4743198111,name,皇冠娛樂城,regular
4743198111,level,0,regular
4743198111,leisure,amusement_arcade,regular
4743198111,street,龍琛路 Lung Sum Avenue,addr
4743198111,housenumber,68,addr
4743198112,name,晉軒中西大藥坊 Jun Hin Medicine,regular
4743198112,shop,chemist,regular
4743198112,en,Jun Hin Medicine,name
4743198112,zh,晉軒中西大藥坊,name
4743198112,street,龍琛路 Lung Sum Avenue,addr
4743198112,housenumber,70,addr
4743198113,name,榮華 Wing Wah,regular
4743198113,shop,bakery,regular
4743198113,level,0,regular
4743198113,phone,+852 24152833,regular
4743198113,en,Wing Wah,name
4743198113,zh,榮華,name
4743198113,street,龍琛路 Lung Sum Avenue,addr
4743198113,openrice,162383,ref
4743198113,opening_hours,"Mo-Su,PH 08:00-21:00",regular
4743198113,housenumber,72,addr
4743198114,name,香港仔華記魚蛋粉,regular
4743198114,amenity,restaurant,regular
4743198114,cuisine,noodle,regular
4743198114,street,龍琛路 Lung Sum Avenue,addr
4743198114,openrice,46992,ref
4743198114,housenumber,74,addr
4743198115,name,藥皇藥粧 Royal Cosmetics,regular
4743198115,shop,chemist,regular
4743198115,en,Royal Cosmetics,name
4743198115,zh,藥皇藥粧,name
4743198115,street,龍琛路 Lung Sum Avenue,addr
4743198115,housenumber,76,addr
4743198116,name,晉軒中西大藥坊 Jun Hin Medicine,regular
4743198116,shop,chemist,regular
4743198116,en,Jun Hin Medicine,name
4743198116,zh,晉軒中西大藥坊,name
4743198116,street,龍琛路 Lung Sum Avenue,addr
4743198116,housenumber,78,addr
4746093522,amenity,toilets,regular
4746531868,fee,no,regular
4746531868,name,崇謙堂公廁 Shung Him Tong Public Toilet,regular
4746531868,access,yes,regular
4746531868,amenity,toilets,regular
4746531868,en,Shung Him Tong Public Toilet,name
4746531868,zh,崇謙堂公廁,name
4746531881,fee,no,regular
4746531881,ref,N-83,regular
4746531881,name,老圍公廁 Lo Wai Public Toilet,regular
4746531881,access,yes,regular
4746531881,amenity,toilets,regular
4746531881,en,Lo Wai Public Toilet,name
4746531881,zh,老圍公廁,name
4746531881,operator,FEHD,regular
4751024028,ref,14,regular
4751024028,highway,motorway_junction,regular
4751095852,highway,traffic_signals,regular
4751095852,traffic_signals,signal,regular
4751095853,highway,traffic_signals,regular
4751095853,traffic_signals,signal,regular
4751095857,highway,traffic_signals,regular
4751095857,traffic_signals,signal,regular
4751095858,highway,traffic_signals,regular
4751095858,traffic_signals,signal,regular
4753910231,highway,bus_stop,regular
4753910231,name,較寮 Kaw Liu,regular
4753910231,en,Kaw Liu,name
4753910231,zh,較寮,name
4753910231,hkbus,打鼓嶺總站,ref
4756567970,natural,peak,regular
4756568041,natural,peak,regular
4756568115,ele,63,regular
4756568115,natural,peak,regular
4756568134,ele,33,regular
4756568134,natural,peak,regular
4757167434,en,Super2 Youth Hostel,name
4757167434,tourism,hostel,regular
4761528024,shop,toys,regular
4761528025,shop,furniture,regular
4761528025,fr,"Tapis,lampes,fontaine",name
4761591422,shop,beverages,regular
4761591422,fr,Magasin de thé,name
4761591423,shop,butcher,regular
4761591423,fr,Boucherie,name
4763582425,name,排頭路 Pai Tau Lo,regular
4763582425,place,hamlet,regular
4763582425,en,Pai Tau Lo,name
4763582425,zh,排頭路,name
4763582425,en,Vernon Pass,alt_name
4763582426,name,菴邊 Ngam Pin,regular
4763582426,place,hamlet,regular
4763582426,en,Ngam Pin,name
4763582426,zh,菴邊,name
4763582427,name,得月樓 Tak Yuet Lau,regular
4763582427,place,hamlet,regular
4763582427,en,Tak Yuet Lau,name
4763582427,zh,得月樓,name
4763582428,name,雙孖鯉魚 Sheung Ma Lei Yue,regular
4763582428,place,locality,regular
4763582428,en,Sheung Ma Lei Yue,name
4763582428,zh,雙孖鯉魚,name
4763582429,name,石馬 Shek Ma,regular
4763582429,place,locality,regular
4763582429,en,Shek Ma,name
4763582429,zh,石馬,name
4770392023,name,Vanguard Supermarket,regular
4770392023,shop,supermarket,regular
4770392023,zh,Vanguard Supermarket,name
4770392024,amenity,fast_food,regular
4770392024,name,肯德基,regular
4770392024,en,KFC,name
4770392024,zh,肯德基,name
4770398622,name,Tomyork Coffee Shop,regular
4770398622,amenity,cafe,regular
4771929922,leisure,sauna,regular
4771929922,name,水景云天国际健康水会,regular
4771929922,en,Grand Golden Avenue International Health Water,name
4771929922,zh,水景云天国际健康水会,name
4772366423,es,Chain,name
4772366423,tourism,hotel,regular
4772390021,es,Chain,name
4772390021,tourism,hotel,regular
4772390022,es,Hotel,name
4772390022,tourism,chalet,regular
4774461122,name,天后廟,regular
4774461122,en,Tin Hau Temple,name
4774461122,zh,天后廟,name
4774461122,historic,memorial,regular
4774519732,name,联合广场,regular
4774519732,highway,bus_stop,regular
4774519732,en,Union Plaza,name
4774519733,name,联合广场,regular
4774519733,highway,bus_stop,regular
4774519733,en,Union Plaza,name
4776518555,name,Hong Kong Frontier Closed Area 2016 node 27 of 85,regular
4776518557,name,Hong Kong Frontier Closed Area 2016 node 26 of 85,regular
4776518558,name,Hong Kong Frontier Closed Area 2016 node 25 of 85,regular
4776567302,name,葵涌,regular
4776567302,place,town,regular
4776567302,en,Qichong City,name
4777936121,name,涌背,regular
4777936121,place,locality,regular
4778324847,en,Longgang Hakka Culture Museum,name
4778324847,tourism,museum,regular
4778458471,name,東心淇,regular
4778458471,place,locality,regular
4779163998,railway,switch,regular
4779164005,railway,switch,regular
4780619374,name,社壇 Shrine of the Earth God,regular
4780619374,amenity,place_of_worship,regular
4780619374,en,Shrine of the Earth God,name
4780619374,zh,社壇,name
4784204306,name,風雨亭,regular
4784204306,amenity,shelter,regular
4784204632,name,觀音閣,regular
4784204632,amenity,place_of_worship,regular
4784372219,railway,buffer_stop,regular
4784372525,railway,buffer_stop,regular
4784372595,railway,switch,regular
4784372606,railway,switch,regular
4784372621,railway,switch,regular
4784372686,railway,switch,regular
4784372687,railway,switch,regular
4784372689,railway,buffer_stop,regular
4784372694,railway,switch,regular
4784372696,railway,switch,regular
4784547834,railway,switch,regular
4784547843,railway,switch,regular
4784547844,railway,switch,regular
4784547851,railway,switch,regular
4784596408,fee,no,regular
4784596408,ref,N-37,regular
4784596408,name,上水上北村上水圍公廁 Sheung Shui Sheung Pak Tsuen Sheung Shui Wai Public Toilet,regular
4784596408,access,yes,regular
4784596408,amenity,toilets,regular
4784596408,en,Sheung Shui Sheung Pak Tsuen Sheung Shui Wai Public Toilet,name
4784596408,zh,上水上北村上水圍公廁,name
4784596408,operator,FEHD,regular
4784596408,wheelchair,no,regular
4784596408,disposal,flush,toilets
4784596409,fee,no,regular
4784596409,ref,N-35,regular
4784596409,name,上水東慶路公廁 Sheung Shui Tung Hing Road Public Toilet,regular
4784596409,access,yes,regular
4784596409,amenity,toilets,regular
4784596409,en,Sheung Shui Tung Hing Road Public Toilet,name
4784596409,zh,上水東慶路公廁,name
4784596409,operator,FEHD,regular
4784596409,wheelchair,yes,regular
4784596409,disposal,flush,toilets
4784596410,fee,no,regular
4784596410,ref,N-134,regular
4784596410,name,上水圍公廁 Sheung Shui Wai Public Toilet,regular
4784596410,access,yes,regular
4784596410,amenity,toilets,regular
4784596410,en,Sheung Shui Wai Public Toilet,name
4784596410,zh,上水圍公廁,name
4784596410,operator,FEHD,regular
4784596410,wheelchair,yes,regular
4784596410,disposal,flush,toilets
4784596411,fee,no,regular
4784596411,ref,N-135,regular
4784596411,name,上水圍公廁 Sheung Shui Wai Public Toilet,regular
4784596411,access,yes,regular
4784596411,amenity,toilets,regular
4784596411,en,Sheung Shui Wai Public Toilet,name
4784596411,zh,上水圍公廁,name
4784596411,operator,FEHD,regular
4784596411,wheelchair,yes,regular
4784596411,disposal,flush,toilets
4784596412,natural,tree,regular
4784639592,man_made,lighthouse,regular
4784639596,amenity,place_of_worship,regular
4784640939,amenity,grave_yard,regular
4787598625,amenity,restaurant,regular
4787598625,en,Halal,name
4787598626,amenity,restaurant,regular
4787598626,en,Halal,name
4787598627,office,government,regular
4787598627,en,Translation,name
4787617321,amenity,restaurant,regular
4787617321,en,Halal,name
4787617322,amenity,restaurant,regular
4787617322,en,Halal,name
4787617323,office,government,regular
4787617323,en,Translation,name
4787617421,amenity,restaurant,regular
4787617421,en,Halal,name
4787617521,amenity,restaurant,regular
4787617521,en,Food,name
4789824406,name,Gate 1,regular
4789824406,barrier,gate,regular
4790408848,bus,yes,regular
4790408848,public_transport,stop_position,regular
4792969221,tourism,hotel,regular
4792973121,tourism,hotel,regular
4793044337,ref,B,regular
4793044337,name,太和邨 Tai Wo Estate,regular
4793044337,layer,3,regular
4793044337,en,Tai Wo Estate,name
4793044337,zh,太和邨,name
4793044337,railway,subway_entrance,regular
4793044337,wheelchair,no,regular
4796646021,en,sunflower,name
4796646021,tourism,hotel,regular
4798097548,highway,crossing,regular
4800563223,fr,Working living,name
4800563223,tourism,hotel,regular
4801501833,fee,no,regular
4801501833,ref,TP-81,regular
4801501833,name,高流灣(1)公廁 Ko Lau Wan Site (1) Public Toilet,regular
4801501833,access,yes,regular
4801501833,amenity,toilets,regular
4801501833,en,Ko Lau Wan Site (1) Public Toilet,name
4801501833,zh,高流灣(1)公廁,name
4801501833,operator,FEHD,regular
4801501833,disposal,flush,toilets
4802143867,name,H&M,regular
4802143867,shop,fashion,regular
4802143868,amenity,fast_food,regular
4802143868,name,麦当劳,regular
4802143868,en,McDonald's,name
4802143868,zh,麦当劳,name
4802143869,shop,tea,regular
4802143870,name,Lingerie,regular
4802143870,shop,clothes,regular
4802143871,shop,cosmetics,regular
4802150365,shop,greengrocer,regular
4802150366,name,Baleno,regular
4802150366,shop,fashion,regular
4802264745,name,KFC,regular
4802264745,amenity,fast_food,regular
4802264746,name,Starbucks,regular
4802264746,amenity,cafe,regular
4802264746,cuisine,coffee_shop,regular
4802264747,name,Vanguard,regular
4802264747,shop,supermarket,regular
4802264747,opening_hours,7.30-23.30,regular
4802264748,name,7-Eleven,regular
4802264748,shop,convenience,regular
4802264748,opening_hours,24h,regular
4802264749,name,KFC,regular
4802264749,amenity,fast_food,regular
4802264750,name,Vayee,regular
4802264750,shop,convenience,regular
4802264767,name,Balun Lab,regular
4802264767,office,company,regular
4802264768,name,Baisha Logistics Company,regular
4802264768,office,company,regular
4802264769,name,Минимаркет,regular
4802264769,shop,convenience,regular
4802264770,name,Столовая,regular
4802264770,amenity,cafe,regular
4802264770,cuisine,chinese,regular
4802264771,name,Exit A,regular
4802264771,railway,subway_entrance,regular
4802264772,name,Exit B,regular
4802264772,railway,subway_entrance,regular
4803901046,name,麦当劳,regular
4803901046,amenity,fast_food,regular
4803901046,en,McDonald,name
4803901046,zh,麦当劳,name
4805933647,name,Shuttle Station to Hong Kong Airport,regular
4805933647,amenity,bus_station,regular
4805933648,atm,yes,regular
4805933648,name,Bank of China,regular
4805933648,amenity,bank,regular
4805933648,drive_through,no,regular
4805933649,name,Bank of Beijing,regular
4805933649,amenity,bank,regular
4805933650,name,Binaries Coffee,regular
4805933650,amenity,cafe,regular
4808036921,amenity,restaurant,regular
4808347983,name,Chinese Food,regular
4808347983,amenity,cafe,regular
4808370617,name,Exit B,regular
4808370617,railway,subway_entrance,regular
4808370618,name,Exit C,regular
4808370618,railway,subway_entrance,regular
4808370619,name,Exit D,regular
4808370619,railway,subway_entrance,regular
4808370620,name,Exit A,regular
4808370620,railway,subway_entrance,regular
4808372221,name,Exit A,regular
4808372221,railway,subway_entrance,regular
4808372222,name,Exit D,regular
4808372222,railway,subway_entrance,regular
4808372223,name,Exit B,regular
4808372223,railway,subway_entrance,regular
4808372232,name,Exit B,regular
4808372232,railway,subway_entrance,regular
4808372233,name,Exit D,regular
4808372233,railway,subway_entrance,regular
4808372234,name,Exit C,regular
4808372234,railway,subway_entrance,regular
4808413270,name,Costa Coffee,regular
4808413270,amenity,cafe,regular
4808895726,name,大榮華酒樓,regular
4808895726,amenity,restaurant,regular
4808895726,zh,大榮華酒樓,name
4808895726,street,元朗安寧路 Yuen Long On Ning Road,addr
4808895726,housenumber,2-6號2F,addr
4808940121,name,陳漢記粥麵專家,regular
4808940121,amenity,restaurant,regular
4808940121,zh,陳漢記粥麵專家,name
4808940121,street,運頭街 Wan Tau Street,addr
4808940121,opening_hours,Mo-Su 11:00-04:00,regular
4808940121,housenumber,91B,addr
4809251648,level,0,regular
4809251648,amenity,toilets,regular
4809476622,amenity,bench,regular
4809476625,amenity,bench,regular
4809496721,amenity,bench,regular
4809783825,craft,confectionery,regular
4809783825,en,Mihimihi,name
4809786824,amenity,fast_food,regular
4809786824,en,Rice Noodles,name
4809822823,shop,supermarket,regular
4809822823,en,Tea and pottery shop,name
4809827423,ru,заброшка,name
4809827423,historic,castle,regular
4809854928,leisure,adult_gaming_centre,regular
4809854928,en,East Gate,name
4809983572,amenity,bench,regular
4810221189,name,Столовая,regular
4810221189,amenity,cafe,regular
4810221190,name,Столовая,regular
4810221190,amenity,cafe,regular
4810221191,name,Столовая,regular
4810221191,amenity,cafe,regular
4810239921,name,Chinese Food,regular
4810239921,amenity,cafe,regular
4810239922,name,Chinese Food,regular
4810239922,amenity,cafe,regular
4810239924,name,Good Feeling Fitness,regular
4810239924,leisure,fitness_centre,regular
4810239925,name,Chinese food,regular
4810239925,amenity,cafe,regular
4810754054,highway,crossing,regular
4810754057,highway,crossing,regular
4810754058,highway,crossing,regular
4811280428,amenity,bank,regular
4811280428,en,Bank of Shanghai,name
4811280429,amenity,fuel,regular
4811280429,en,Gas Station,name
4811280430,en,Chinese Folk Village,name
4811280430,tourism,attraction,regular
4811280523,amenity,atm,regular
4811280523,operator,Bank of Shanghai,regular
4811280525,amenity,restaurant,regular
4811280525,en,Zacub,name
4811280623,amenity,restaurant,regular
4811280623,en,Hungry Hunter,name
4811280624,name,深圳市工业展览馆,regular
4811280624,en,Shenzhen Industrial Museum,name
4811280624,zh,深圳市工业展览馆,name
4811280624,tourism,museum,regular
4811350922,shop,shoes,regular
4811350922,en,Ecco,name
4811367721,amenity,fast_food,regular
4811367721,en,Burger King,name
4811367722,amenity,fast_food,regular
4811367722,en,Kfc,name
4811481224,amenity,fast_food,regular
4811481224,en,Tian Mei Hui,name
4811495321,amenity,fast_food,regular
4811495321,en,Seafood,name
4811495421,shop,greengrocer,regular
4811495421,en,Juice & Gong Cha,name
4811562524,amenity,bank,regular
4811562524,en,China Merchant Bank,name
4811562526,amenity,bank,regular
4811562526,en,Pingan Bank,name
4811588322,amenity,bank,regular
4811588322,en,Guandong Huaxing Bank,name
4811672248,name,SPD Bank,regular
4811672248,amenity,bank,regular
4811782950,name,Green Tea Restaurant,regular
4811782950,amenity,restaurant,regular
4811782950,cuisine,chinese,regular
4811786619,name,Uniqlo,regular
4811786619,shop,clothes,regular
4811790852,name,McDonald's,regular
4811790852,amenity,fast_food,regular
4811790853,name,Subway,regular
4811790853,amenity,fast_food,regular
4812307314,name,太兴餐厅,regular
4812307314,amenity,restaurant,regular
4812321354,name,Baolilai International Hotel,regular
4812321354,tourism,hotel,regular
4812530324,amenity,toilets,regular
4813341422,name,Exit D,regular
4813341422,en,Exit D,name
4813341422,railway,subway_entrance,regular
4813352722,name,Underground Foodcourt,regular
4813352722,amenity,food_court,regular
4813352722,en,Underground Foodcourt,name
4813559115,bus,yes,regular
4813559115,public_transport,stop_position,regular
4813559116,bus,yes,regular
4813559116,public_transport,stop_position,regular
4813559117,bus,yes,regular
4813559117,public_transport,stop_position,regular
4813559118,bus,yes,regular
4813559118,public_transport,stop_position,regular
4813560222,bus,yes,regular
4813560222,name,天耀邨耀民樓 Yiu Man House Tin Yiu Estate,regular
4813560222,highway,bus_stop,regular
4813560222,en,Yiu Man House Tin Yiu Estate,name
4813560222,zh,天耀邨耀民樓,name
4813560222,kmb,TI07-S-1025-2,ref
4813560222,operator,龍運巴士 Long Win Bus,regular
4813560222,public_transport,platform,regular
4813560223,name,天耀邨耀盛樓 Yiu Shing House Tin Yiu Estate,regular
4813560223,highway,bus_stop,regular
4813560223,en,Yiu Shing House Tin Yiu Estate,name
4813560223,zh,天耀邨耀盛樓,name
4813560223,kmb,TI06-W-1025-2,ref
4813560223,operator,龍運巴士 Long Win Bus,regular
4813560223,public_transport,platform,regular
4813560224,bus,yes,regular
4813560224,name,天水圍公園 Tin Shui Wai Park,regular
4813560224,highway,bus_stop,regular
4813560224,en,Tin Shui Wai Park,name
4813560224,zh,天水圍公園,name
4813560224,kmb,TI05-S-1025-2,ref
4813560224,operator,龍運巴士 Long Win Bus,regular
4813560224,public_transport,platform,regular
4813560225,bus,yes,regular
4813560225,name,天富苑欣富閣 Yan Fu House Tin Fu Court,regular
4813560225,highway,bus_stop,regular
4813560225,en,Yan Fu House Tin Fu Court,name
4813560225,zh,天富苑欣富閣,name
4813560225,kmb,TI05-S-1050-2,ref
4813560225,operator,龍運巴士 Long Win Bus,regular
4813560225,public_transport,platform,regular
4813560226,name,天富苑能富閣 Nang Fu House Tin Fu Court,regular
4813560226,highway,bus_stop,regular
4813560226,en,Nang Fu House Tin Fu Court,name
4813560226,zh,天富苑能富閣,name
4813560226,kmb,TI16-W-1050-2,ref
4813560226,shelter,yes,regular
4813560226,operator,龍運巴士 Long Win Bus,regular
4813560226,hkbus,天富苑能富閣,ref
4813560226,public_transport,platform,regular
4813560227,name,天晴邨晴雲樓 Ching Wan House Tin Ching Estate,regular
4813560227,highway,bus_stop,regular
4813560227,en,Ching Wan House Tin Ching Estate,name
4813560227,zh,天晴邨晴雲樓,name
4813560227,kmb,TI12-N-1000-2,ref
4813560227,operator,龍運巴士 Long Win Bus,regular
4813560227,hkbus,天晴邨晴雲樓,ref
4813560227,public_transport,platform,regular
4813648925,office,estate_agent,regular
4813648925,en,Realty,name
4813654622,name,Chinese food,regular
4813654622,amenity,cafe,regular
4813654622,en,Chinese food,name
4813654623,name,Продукты,regular
4813654623,shop,convenience,regular
4813654623,en,am/pm 24h,name
4813806105,name,1258 Tree Coffee,regular
4813806105,amenity,restaurant,regular
4813811658,name,Exit C,regular
4813811658,railway,subway_entrance,regular
4814062752,name,南山区人民政府,regular
4814062752,amenity,townhall,regular
4814701842,bus,yes,regular
4814701842,public_transport,stop_position,regular
4814701843,bus,yes,regular
4814701843,public_transport,stop_position,regular
4814701844,bus,yes,regular
4814701844,public_transport,stop_position,regular
4814701845,name,峻巒 Park YOHO,regular
4814701845,covered,yes,regular
4814701845,highway,bus_stop,regular
4814701845,en,Park YOHO,name
4814701845,zh,峻巒,name
4814701845,kmb,CA07-S-1325-0,ref
4814701845,hkbus,峻巒總站,ref
4814701845,public_transport,platform,regular
4815570121,amenity,atm,regular
4815570121,operator,street90,regular
4815925297,shop,supermarket,regular
4817174321,name,Decathlon,regular
4817174321,shop,sports,regular
4817174321,fr,Décathlon,name
4817237822,fr,Working living,name
4817237822,tourism,hotel,regular
4819038423,amenity,toilets,regular
4819038424,amenity,toilets,regular
4819038425,amenity,police,regular
4819038425,en,Police Dept,name
4819041822,amenity,toilets,regular
4819041823,en,Ease Garden Hotel,name
4819041823,tourism,hotel,regular
4819041823,internet_access,wlan,regular
4819041824,amenity,fast_food,regular
4819041824,cuisine,american,regular
4819041824,en,Mcdonalds,name
4819041824,internet_access,wlan,regular
4821641610,amenity,toilets,regular
4823463467,name,中石化,regular
4823463467,amenity,fuel,regular
4823463468,name,永東,regular
4823463468,shop,ticket,regular
4823463468,operator,永東,regular
4823463469,ref,B,regular
4823463469,railway,subway_entrance,regular
4823463470,name,上海宾馆西1,regular
4823463470,highway,bus_stop,regular
4823463470,zh,上海宾馆西1,name
4823463470,zh-Hans,上海宾馆西1,name
4823463470,zh-Hant,上海賓館西1,name
4823463471,name,上海宾馆西1,regular
4823463471,highway,bus_stop,regular
4823463471,zh,上海宾馆西1,name
4823463471,zh-Hans,上海宾馆西1,name
4823463471,zh-Hant,上海賓館西1,name
4823463472,name,中国银行,regular
4823463472,amenity,bank,regular
4823463472,zh,中国银行,name
4823463472,zh-Hans,中国银行,name
4823463472,zh-Hant,中國銀行,name
4823463473,amenity,police,regular
4823463474,name,天安垃圾转运站,regular
4823463474,amenity,waste_disposal,regular
4823463474,zh,天安垃圾转运站,name
4823463474,zh-Hans,天安垃圾转运站,name
4823463474,zh-Hant,天安垃圾轉運站,name
4823463475,shop,kiosk,regular
4823463476,name,下沙(1),regular
4823463476,highway,bus_stop,regular
4823463477,name,金稻园乐记砂锅粥,regular
4823463477,amenity,restaurant,regular
4823463477,zh,金稻园乐记砂锅粥,name
4823463477,street,一坊,addr
4823463477,zh-Hans,金稻园乐记砂锅粥,name
4823463477,zh-Hant,金稻園樂記砂鍋粥,name
4823463477,housenumber,10-1,addr
4823463478,name,中国体育彩票,regular
4823463478,shop,lottery,regular
4823463478,zh,中国体育彩票,name
4823463478,zh-Hans,中国体育彩票,name
4823463478,zh-Hant,中國體育彩票,name
4823463479,amenity,fountain,regular
4823463480,amenity,waste_disposal,regular
4823463481,name,下沙幼儿园,regular
4823463481,amenity,kindergarten,regular
4823463481,zh,下沙幼儿园,name
4823463481,zh-Hans,下沙幼儿园,name
4823463481,zh-Hant,下沙幼兒園,name
4823463482,name,下沙博物馆,regular
4823463482,en,Xiasha Library,name
4823463482,zh,下沙博物馆,name
4823463482,zh-Hans,下沙博物馆,name
4823463482,zh-Hant,下沙博物館,name
4823463482,tourism,museum,regular
4823463483,amenity,waste_basket,regular
4823463484,amenity,place_of_worship,regular
4823463484,religion,christian,regular
4823463485,name,蓝调酒吧,regular
4823463485,amenity,pub,regular
4823463485,zh,蓝调酒吧,name
4823463485,zh-Hans,蓝调酒吧,name
4823463485,zh-Hant,藍調酒吧,name
4823463486,name,金碧社区工作站,regular
4823463486,amenity,community_centre,regular
4823463486,zh,金碧社区工作站,name
4823463486,street,福榮路,addr
4823463486,zh-Hans,金碧社区工作站,name
4823463486,zh-Hant,金碧社區工作站,name
4823463486,housenumber,68-33,addr
4823463487,name,照普光佛,regular
4823463487,amenity,place_of_worship,regular
4823463487,zh,照普光佛,name
4823463487,zh-Hans,照普光佛,name
4823463487,zh-Hant,照普光佛,name
4823463488,name,围土主神位,regular
4823463488,amenity,place_of_worship,regular
4823463488,zh,围土主神位,name
4823463488,zh-Hans,围土主神位,name
4823463488,zh-Hant,圍土主神位,name
4823463489,name,榕树亭,regular
4823463489,amenity,shelter,regular
4823463489,zh,榕树亭,name
4823463489,zh-Hans,榕树亭,name
4823463489,zh-Hant,榕樹亭,name
4823463490,name,祥记便利店,regular
4823463490,shop,convenience,regular
4823463490,zh,祥记便利店,name
4823463490,zh-Hans,祥记便利店,name
4823463490,zh-Hant,祥記便利店,name
4823463491,name,幸福旅馆,regular
4823463491,zh,幸福旅馆,name
4823463491,tourism,hotel,regular
4823463491,zh-Hans,幸福旅馆,name
4823463491,zh-Hant,幸福旅館,name
4823463492,name,旺角宾馆,regular
4823463492,zh,旺角宾馆,name
4823463492,tourism,hotel,regular
4823463492,zh-Hans,旺角宾馆,name
4823463492,zh-Hant,旺角賓館,name
4823463493,name,福万家便利超市,regular
4823463493,shop,supermarket,regular
4823463493,zh,福万家便利超市,name
4823463493,zh-Hans,福万家便利超市,name
4823463493,zh-Hant,福萬家便利超市,name
4823463494,name,下沙社区工作站,regular
4823463494,amenity,community_centre,regular
4823463494,zh,下沙社区工作站,name
4823463494,street,下沙村八坊,addr
4823463494,zh-Hans,下沙社区工作站,name
4823463494,zh-Hant,下沙社區工作站,name
4823463494,housenumber,118,addr
4823463495,name,Kungfu,regular
4823463495,amenity,fast_food,regular
4823463496,name,麦当劳,regular
4823463496,amenity,fast_food,regular
4823463496,zh,麦当劳,name
4823463496,zh-Hans,麦当劳,name
4823463496,zh-Hant,麥當勞,name
4823463497,name,御蝶坊,regular
4823463497,shop,bakery,regular
4823463497,zh,御蝶坊,name
4823463497,zh-Hans,御蝶坊,name
4823463497,zh-Hant,御蝶坊,name
4823463498,name,富发旅馆,regular
4823463498,zh,富发旅馆,name
4823463498,tourism,hotel,regular
4823463498,zh-Hans,富发旅馆,name
4823463498,zh-Hant,富發旅館,name
4823463499,name,龙湖旅馆,regular
4823463499,zh,龙湖旅馆,name
4823463499,tourism,hotel,regular
4823463499,zh-Hans,龙湖旅馆,name
4823463499,zh-Hant,龍湖旅館,name
4823463500,name,上沙招待所,regular
4823463500,zh,上沙招待所,name
4823463500,tourism,hotel,regular
4823463500,zh-Hans,上沙招待所,name
4823463500,zh-Hant,上沙招待所,name
4823463501,name,金沙住宿,regular
4823463501,zh,金沙住宿,name
4823463501,tourism,hotel,regular
4823463501,zh-Hans,金沙住宿,name
4823463501,zh-Hant,金沙住宿,name
4823463502,ref,F,regular
4823463502,railway,subway_entrance,regular
4823463503,name,純K Taipei,regular
4823463503,amenity,pub,regular
4823463503,street,润元路,addr
4823463503,housenumber,6013-4,addr
4823463504,amenity,taxi,regular
4823463505,name,平安银行,regular
4823463505,amenity,bank,regular
4823463505,zh,平安银行,name
4823463505,zh-Hans,平安银行,name
4823463505,zh-Hant,平安銀行,name
4823463506,name,深潮记潮汕牛肉火锅,regular
4823463506,amenity,restaurant,regular
4823463506,zh,深潮记潮汕牛肉火锅,name
4823463506,zh-Hans,深潮记潮汕牛肉火锅,name
4823463506,zh-Hant,深潮記潮汕牛肉火鍋,name
4823463508,name,金谷一号海鲜酒楼,regular
4823463508,amenity,restaurant,regular
4823463508,zh,金谷一号海鲜酒楼,name
4823463508,zh-Hans,金谷一号海鲜酒楼,name
4823463508,zh-Hant,金谷一號海鮮酒樓,name
4823463509,name,招商银行,regular
4823463509,amenity,bank,regular
4823463509,zh,招商银行,name
4823463509,zh-Hans,招商银行,name
4823463509,zh-Hant,招商銀行,name
4823463510,name,嘉旺,regular
4823463510,amenity,restaurant,regular
4823463510,zh,嘉旺,name
4823463510,street,泰然九路,addr
4823463510,zh-Hans,嘉旺,name
4823463510,housenumber,11-4,addr
4823463511,name,千寻味,regular
4823463511,amenity,restaurant,regular
